Date,AAPL,JPM,AMZN,GOOGL,NSRGY,^GSPC
2023/4/20,164.986145,134.0650177,103.8099976,104.7890091,120.7639618,4129.790039
2023/4/21,163.3724365,133.8079681,106.9599991,104.9084473,122.1319809,4133.52002
2023/4/24,163.6793518,133.9888458,106.2099991,105.4657745,125.1363449,4137.040039
2023/4/25,162.134903,131.0754395,102.5699997,103.3558655,124.5946732,4071.629883
2023/4/26,162.1249847,128.7522888,104.9800034,103.2165298,124.4979553,4055.98999
2023/4/27,166.7285919,130.4851379,109.8199997,107.0780563,123.3468857,4135.350098
2023/4/28,167.9859009,131.6181335,105.4499969,106.8292542,124.0626678,4169.47998
2023/5/1,167.8968048,134.4363403,102.0500031,106.6899185,123.6177292,4167.870117
2023/5/2,166.8572845,132.2655334,103.6299973,104.8188629,124.6140213,4119.580078
2023/5/3,165.778183,129.4663696,103.6500015,104.9084473,126.3261032,4090.75
2023/5/4,164.1347198,127.6954803,104,104.1918716,126.122963,4061.219971
2023/5/5,171.8370667,130.1899872,105.6600037,105.0676804,126.422821,4136.25
2023/5/8,171.7677765,130.5041809,105.8300018,107.2572021,126.5292206,4138.120117
2023/5/9,170.0550537,129.8757782,106.6200027,106.8392029,126.3357697,4119.169922
2023/5/10,171.8271637,129.9424286,110.1900024,111.2182693,124.3915482,4137.640137
2023/5/11,172.015274,129.53302,112.1800003,116.0153351,124.7010727,4130.620117
2023/5/12,171.0833893,127.6764374,110.2600021,116.9508667,124.0626678,4124.080078
2023/5/15,170.5876923,128.7522888,111.1999969,115.9556274,124.082016,4136.279785
2023/5/16,170.5876923,127.88591,113.4000015,118.9413452,123.3759079,4109.899902
2023/5/17,171.2023163,131.8180542,115.5,120.2650146,122.1087723,4158.77002
2023/5/18,173.5419922,132.8177643,118.1500015,122.2455521,122.0217209,4198.049805
2023/5/19,173.6510315,132.513092,116.25,122.1758804,122.4763412,4191.97998
2023/5/22,172.6993256,131.4181976,115.0100021,124.4549942,121.257576,4192.629883
2023/5/23,170.0820618,130.0471649,114.9899979,121.9768295,120.4740829,4145.580078
2023/5/24,170.3596191,128.8570557,116.75,120.3247299,119.622879,4115.240234
2023/5/25,171.4997559,129.1712189,115,122.8924561,119.1972809,4151.279785
2023/5/26,173.9187317,130.3803864,120.1100006,124.0170822,119.903389,4205.450195
2023/5/30,175.772644,130.875473,121.6600037,123.0815506,115.8311615,4205.52002
2023/5/31,175.7230377,129.2093201,120.5800018,122.2853622,114.8445435,4179.830078
2023/6/1,178.5385742,130.9897461,122.7699966,123.1313171,116.1890564,4221.02002
2023/6/2,179.3911743,133.741333,124.25,124.0767975,116.7210541,4282.370117
2023/6/5,178.0329742,132.4273987,125.3000031,125.4104309,115.6763916,4273.790039
2023/6/6,177.666153,132.6654358,126.6100006,126.7042313,116.0342865,4283.850098
2023/6/7,176.288147,133.9507599,121.2300034,121.9171143,114.2448349,4267.52002
2023/6/8,179.0144501,133.9888458,124.25,121.5588303,115.2991562,4293.930176
2023/6/9,179.4010925,134.2554321,123.4300003,121.6484146,114.8542099,4298.859863
2023/6/12,182.2067261,134.2459106,126.5699997,123.0516891,114.2061386,4338.930176
2023/6/13,181.730835,135.2170715,126.6600037,123.240799,113.88694,4369.009766
2023/6/14,182.3653107,134.7124634,126.4199982,123.0815506,114.1481094,4372.589844
2023/6/15,184.4075775,136.2357941,127.1100006,124.4947968,117.1563339,4425.839844
2023/6/16,183.3269653,136.3976288,125.4899979,122.9422226,116.9048386,4409.589844
2023/6/20,183.4161987,135.7026215,125.7799988,122.5142593,115.4539261,4388.709961
2023/6/21,182.3752747,135.5027008,124.8300018,119.9764023,116.9241791,4365.689941
2023/6/22,185.3890533,132.8939362,130.1499939,122.5640259,117.2143631,4381.890137
2023/6/23,185.0718079,132.1988983,129.3300018,121.7578812,117.0402527,4348.330078
2023/6/26,183.6739655,132.5226288,127.3300018,117.7769089,116.9435272,4328.819824
2023/6/27,186.4399109,132.5321503,129.1799927,117.7669601,116.9435272,4378.410156
2023/6/28,187.6196594,131.9513397,129.0399933,119.6081619,115.3475266,4376.859863
2023/6/29,187.9567413,136.5595245,127.9000015,118.5332947,115.1734161,4396.439941
2023/6/30,192.2990265,138.4732361,130.3600006,119.1304398,116.4115295,4450.379883
2023/7/3,190.8020325,139.587204,130.2200012,119.3294983,116.4889069,4455.589844
2023/7/5,189.681778,138.6573334,130.3800049,121.1706924,115.1540756,4446.819824
2023/7/6,190.157608,137.2864838,128.3600006,119.5384903,114.4286194,4411.589844
2023/7/7,189.0373535,138.3697052,129.7799988,118.9114914,113.6064301,4398.950195
2023/7/10,186.9851837,139.146225,127.1299973,115.8959045,114.9315948,4409.529785
2023/7/11,186.4597626,141.3223114,128.7799988,116.5826263,115.4152374,4439.259766
2023/7/12,188.1351929,142.0221252,130.8000031,118.3641052,116.5662918,4472.160156
2023/7/13,188.8985596,142.712326,134.3000031,123.9474182,118.558876,4510.040039
2023/7/14,189.047287,143.575119,134.6799927,124.8232193,118.2106552,4505.419922
2023/7/17,192.3188477,147.0358124,133.5599976,124.0568924,117.5529099,4522.790039
2023/7/18,192.0610809,147.304245,132.8300018,123.1711273,117.5529099,4554.97998
2023/7/19,193.419281,147.869812,135.3600006,121.4493561,118.2203293,4565.720215
2023/7/20,191.4662323,149.6912384,129.9600067,118.6328201,116.3631668,4534.870117
2023/7/21,190.286499,148.540863,130,119.4489212,116.7500687,4536.339844
2023/7/24,191.0895081,151.4646912,128.8000031,120.9517365,116.5276031,4554.640137
2023/7/25,191.9520264,150.3335266,129.1300049,121.6285019,117.0112381,4567.459961
2023/7/26,192.8244476,151.2346344,128.1499939,128.6549072,117.9785156,4566.75
2023/7/27,191.5554962,149.5666199,128.25,128.7842865,119.4777832,4537.410156
2023/7/28,194.1430206,150.4197998,132.2100067,131.9491577,119.1682587,4582.22998
2023/7/31,194.7576447,151.4263763,133.6799927,132.0884857,118.8780823,4588.959961
2023/8/1,193.9248657,150.6786194,131.6900024,130.924057,117.9011307,4576.72998
2023/8/2,190.9209747,148.9722443,128.2100067,127.7691422,118.1816406,4513.390137
2023/8/3,189.5231171,149.8829803,128.9100037,127.8388062,116.5759583,4501.890137
2023/8/4,180.4222107,149.5666199,139.5700073,127.5004272,115.0573425,4478.029785
2023/8/7,177.3092804,150.276001,142.2200012,130.9041595,115.5603256,4518.439941
2023/8/8,178.2510834,149.4324036,139.9400024,130.7747498,114.9412689,4499.379883
2023/8/9,176.6549377,147.4288177,137.8500061,129.043045,114.9412689,4467.709961
2023/8/10,176.4368439,147.2083435,138.5599976,129.0729218,115.8408356,4468.830078
2023/8/11,176.4963989,148.0615234,138.4100037,128.9435272,115.241127,4464.049805
2023/8/14,178.1542816,148.3683014,140.5700073,130.7051086,114.6220703,4489.720215
2023/8/15,176.1588745,144.5912781,137.6699982,129.1624756,113.2195206,4437.859863
2023/8/16,175.2853088,143.9777527,135.0700073,128.0876007,113.9546509,4404.330078
2023/8/17,172.7339935,142.482254,133.9799957,129.3018188,113.4903564,4370.359863
2023/8/18,173.2204437,142.8082123,133.2200012,126.8535156,113.7805405,4369.709961
2023/8/21,174.5606079,143.2971039,134.6799927,127.7591858,114.7961807,4399.77002
2023/8/22,175.9404907,140.3253326,134.25,128.4658051,114.3512344,4387.549805
2023/8/23,179.8021851,141.2743988,135.5200043,131.7401581,115.5119629,4436.009766
2023/8/24,175.0966797,141.1401672,131.8399963,129.1624756,115.2991562,4376.310059
2023/8/25,177.3104553,140.9676514,133.2599945,129.2620087,116.3728333,4405.709961
2023/8/28,178.878952,141.4565277,133.1399994,130.3866272,116.8468018,4433.310059
2023/8/29,182.7803497,142.6068878,134.9100037,133.9296875,118.0462265,4497.629883
2023/8/30,186.284668,142.0317078,135.0700073,135.2334595,117.0982895,4514.870117
2023/8/31,186.503067,140.2774048,138.0099945,135.5220642,116.1987228,4507.660156
2023/9/1,188.0814819,140.7471466,138.1199951,135.0144958,114.9993057,4515.77002
2023/9/5,188.3197632,139.1941223,137.2700043,135.1239777,112.6681747,4496.830078
2023/9/6,181.5791473,138.9640808,135.3600006,133.8202209,112.8616257,4465.47998
2023/9/7,176.2680969,137.7753601,137.8500061,134.616394,113.7031631,4451.140137
2023/9/8,176.8835754,137.8808289,138.2299957,135.7310791,114.0417023,4457.490234
2023/9/11,178.0549927,138.4847717,143.1000061,136.2685089,115.3378525,4487.459961
2023/9/12,175.0172424,140.2869873,141.2299957,134.6960144,113.7225037,4461.899902
2023/9/13,172.9424744,140.3540802,144.8500061,136.0595245,112.7455521,4467.439941
2023/9/14,174.4613342,143.0766296,144.7200012,137.4429016,113.3646088,4505.100098
2023/9/15,173.7366333,142.6548157,140.3899994,136.7462158,113.5483932,4450.319824
2023/9/18,176.6750946,142.9520111,139.9799957,137.5523682,113.8675995,4453.529785
2023/9/19,177.7671051,142.7698517,137.6300049,137.3831787,113.8482437,4443.950195
2023/9/20,174.21315,142.1659393,135.2899933,133.103653,114.8832321,4402.200195
2023/9/21,172.6644897,141.0539093,129.3300018,129.8193512,114.8832321,4330
2023/9/22,173.518219,139.7022095,129.1199951,129.630249,113.9256287,4320.060059
2023/9/25,174.7988434,140.3924408,131.2700043,130.486145,113.4129791,4337.439941
2023/9/26,170.7088318,138.935318,125.9800034,127.958252,111.4784241,4273.529785
2023/9/27,169.1899719,139.7501373,125.9800034,129.9188538,108.4798737,4274.509766
2023/9/28,169.4480743,141.4852905,125.9800034,131.6804352,108.5765991,4299.700195
2023/9/29,169.9643097,139.0215912,127.1200027,130.2373352,109.4664917,4288.049805
2023/10/2,172.4858093,137.8233032,129.4600067,133.5315704,108.1219788,4288.390137
2023/10/3,171.1456146,136.8071442,124.7200012,131.7998657,107.493248,4229.450195
2023/10/4,172.3964539,137.4206543,127,134.5965118,108.7216949,4263.75
2023/10/5,173.6373596,138.0000763,125.9599991,134.4273224,108.64431,4258.189941
2023/10/6,176.1986084,140.124649,127.9599991,136.9253693,107.2611084,4308.5
2023/10/9,177.6876984,139.8059845,128.2599945,137.7613678,108.9248199,4335.660156
2023/10/10,177.092041,140.6557922,129.4799957,137.4030762,110.1532593,4358.240234
2023/10/11,178.4917908,141.1386566,131.8300018,139.8812408,112.6391525,4376.950195
2023/10/12,179.3951721,140.810318,132.3300018,138.3087463,109.9598083,4349.609863
2023/10/13,177.5487061,142.9252319,129.7899933,136.7064209,110.5208282,4327.779785
2023/10/16,177.419632,142.7803802,132.5500031,138.4381409,110.2306366,4373.629883
2023/10/17,175.8610535,142.471344,131.4700012,139.0551758,110.2693329,4373.200195
2023/10/18,174.5606079,140.9068909,128.1300049,137.3035736,109.3600922,4314.600098
2023/10/19,174.1833801,140.308136,128.3999939,137.0945587,106.2648163,4278
2023/10/20,171.6221466,138.0483704,125.1699982,134.9547882,106.2164459,4224.160156
2023/10/23,171.741272,136.1652374,126.5599976,135.8504944,105.2395096,4217.040039
2023/10/24,172.1780548,136.3294373,128.5599976,138.1495056,106.0713654,4247.680176
2023/10/25,169.8550873,135.5858154,121.3899994,125.0123291,106.1584167,4186.77002
2023/10/26,165.6757202,135.9334869,119.5699997,121.6981659,106.0810318,4137.22998
2023/10/27,166.996048,131.037323,127.7399979,121.5886917,103.6435013,4117.370117
2023/10/30,169.0509949,132.7080078,132.7100067,123.8677902,104.9106293,4166.819824
2023/10/31,169.5274811,134.2917633,133.0899963,123.4896011,104.2335358,4193.799805
2023/11/1,172.7041931,134.1758881,137,125.8483353,105.7521591,4237.859863
2023/11/2,176.2780304,136.5708466,138.0700073,126.8833771,107.3384933,4317.779785
2023/11/3,175.3647003,138.0966492,138.6000061,128.4857178,107.0289612,4358.339844
2023/11/6,177.9259338,139.1396332,139.7400055,129.630249,107.2514343,4365.97998
2023/11/7,180.4971161,139.0720215,142.7100067,130.3468323,106.7484512,4378.379883
2023/11/8,181.5593262,139.7576752,142.0800018,131.2126617,106.2164459,4382.779785
2023/11/9,181.0827942,139.3424225,140.6000061,129.6203003,106.6613922,4347.350098
2023/11/10,185.2875519,141.4090424,143.5599976,131.9591064,106.6227112,4415.240234
2023/11/13,183.6970978,140.7813416,142.5899963,131.4615021,105.8682251,4411.549805
2023/11/14,186.3213654,143.3501587,145.8000031,132.9842072,107.8898392,4495.700195
2023/11/15,186.8879395,144.6055603,143.1999969,133.9794464,108.0832901,4502.879883
2023/11/16,188.5777893,146.2569275,142.8300018,136.2784424,107.2417679,4508.240234
2023/11/17,188.5579376,147.5799713,145.1799927,134.6661835,107.7060547,4514.02002
2023/11/20,190.3074036,148.033844,146.1300049,135.6016846,107.0192871,4547.379883
2023/11/21,189.502243,147.7248077,143.8999939,136.3182678,108.9635162,4538.189941
2023/11/22,190.1682281,148.072464,146.7100067,137.8310394,109.5342026,4556.620117
2023/11/24,188.8362579,148.275238,146.7400055,136.0395966,110.2112961,4559.339844
2023/11/27,188.6573181,147.9372559,147.7299957,135.7609253,110.0952225,4550.430176
2023/11/28,189.2636871,148.275238,147.0299988,136.5471802,109.4664917,4554.890137
2023/11/29,188.2398224,149.0285339,146.3200073,134.347702,109.7373276,4550.580078
2023/11/30,188.8163605,150.7281647,146.0899963,131.8993988,110.1919479,4567.799805
2023/12/1,190.0986786,151.4620972,147.0299988,131.2325745,110.1726074,4594.629883
2023/12/4,188.2994537,152.5726776,144.8399963,128.6549072,110.9947891,4569.779785
2023/12/5,192.2656708,152.5533905,146.8800049,130.3667297,109.7663498,4567.180176
2023/12/6,191.172226,150.9502716,144.5200043,129.4013367,109.9017715,4549.339844
2023/12/7,193.1105957,151.4138184,146.8800049,136.2784424,108.9441605,4585.589844
2023/12/8,194.5419922,153.0844879,147.4199982,134.347702,109.3504257,4604.370117
2023/12/11,192.0270996,153.6446075,145.8899994,132.655777,108.8667831,4622.439941
2023/12/12,193.5479584,155.0159454,147.4799957,131.8894348,109.1859818,4643.700195
2023/12/13,196.7785645,155.5373993,148.8399963,131.9392242,109.3794403,4707.089844
2023/12/14,196.9276581,158.3669586,147.4199982,131.3122101,108.8087463,4719.549805
2023/12/15,196.3908997,159.5644226,149.9700012,131.9690552,108.7120209,4719.189941
2023/12/18,194.7209015,160.5301361,154.0700073,135.1538391,109.3697662,4740.560059
2023/12/19,195.7646637,162.673996,153.7899933,135.9997711,108.5185699,4768.370117
2023/12/20,193.6672363,160.8391724,152.1199951,137.6817474,107.5029221,4698.350098
2023/12/21,193.5181274,161.7566071,153.8399963,139.7518463,109.5728912,4746.75
2023/12/22,192.4445953,161.6600037,153.4199982,140.8167725,109.7276611,4754.629883
2023/12/26,191.8978577,162.6160736,153.4100037,140.8466187,110.1629333,4774.75
2023/12/27,191.9972687,163.5914307,153.3399963,139.7020874,110.9464188,4781.580078
2023/12/28,192.4247131,164.4605865,153.3800049,139.5627441,110.9754486,4783.350098
2023/12/29,191.3809662,164.2674408,151.9400024,139.0253296,111.8459854,4769.830078
2024/1/2,184.5320892,166.1795349,149.9299927,137.512558,111.7202454,4742.830078
2024/1/3,183.1503906,165.4552612,148.4700012,138.2590027,112.7649002,4704.810059
2024/1/4,180.8243408,166.5532532,144.5700073,135.7410431,112.3586502,4688.680176
2024/1/5,180.0987091,167.3888855,145.2400055,135.0841522,112.0104294,4697.240234
2024/1/8,184.4525604,167.1459808,149.1000061,138.1793823,112.9293365,4763.540039
2024/1/9,184.03508,165.8245087,151.3699951,140.2793274,111.9040298,4756.5
2024/1/10,185.0787964,166.1743011,153.7299957,141.6030121,111.2075882,4783.450195
2024/1/11,184.4823761,165.4747162,155.1799927,141.4039612,110.1919479,4780.240234
2024/1/12,184.8104095,164.2601318,154.6199951,141.9712372,110.7432938,4783.830078
2024/1/16,182.5340729,163.2301636,153.1600037,141.8119965,110.2693329,4765.97998
2024/1/17,181.5897522,162.3556519,151.7100067,140.7968597,109.505188,4739.209961
2024/1/18,187.5042419,162.6762848,153.5,142.7973022,109.0795822,4780.939941
2024/1/19,190.4167328,165.4844055,155.3399963,145.6834869,108.5765991,4839.810059
2024/1/22,192.7328491,165.2900848,154.7799988,145.2953339,108.3154373,4850.430176
2024/1/23,194.0151367,164.2018127,156.0200043,146.3403625,106.6130371,4864.600098
2024/1/24,193.3392029,165.6690216,156.8699951,147.9924469,106.3035049,4868.549805
2024/1/25,193.0111694,168.0398865,157.75,151.1473694,107.6190033,4894.160156
2024/1/26,191.2716064,167.3985901,159.1199951,151.4658508,110.2693329,4890.970215
2024/1/29,190.5857391,167.8358612,161.2599945,152.7795715,111.7492599,4927.930176
2024/1/30,186.9177704,171.2755585,159,150.7393341,111.3816986,4924.970215
2024/1/31,183.2994843,169.4196625,155.1999969,139.4333801,110.1726074,4845.649902
2024/2/1,185.744812,168.8074951,159.2799988,140.4883423,111.265625,4906.189941
2024/2/2,184.7408295,169.7791595,171.8099976,141.7025299,110.5111542,4958.609863
2024/2/5,186.5599213,169.5556946,170.3099976,142.9963379,111.1011887,4942.810059
2024/2/6,188.1702423,170.1386871,169.1499939,143.4143372,110.6078796,4954.22998
2024/2/7,188.2795868,170.4593506,170.5299988,144.8474731,109.1086044,4995.060059
2024/2/8,187.196106,169.8472137,169.8399963,145.2157135,108.1993637,4997.910156
2024/2/9,187.9624634,170.051239,174.4499969,148.2910309,105.6941223,5026.609863
2024/2/12,186.2704468,170.8091278,172.3399963,146.8280334,106.9805984,5021.839844
2024/2/13,184.1703644,169.3224945,168.6399994,144.4493866,105.0847397,4953.169922
2024/2/14,183.2845612,171.0423279,170.9799957,145.245575,105.8682251,5000.620117
2024/2/15,182.9959412,174.7735291,169.8000031,142.0906677,107.3868484,5029.72998
2024/2/16,181.4532013,173.9573364,169.5099945,139.8513794,106.6227112,5005.569824
2024/2/20,180.7067108,174.6374969,167.0800018,140.4485168,109.0989304,4975.509766
2024/2/21,181.4631805,175.7743378,168.5899963,141.8717194,108.7120209,4981.799805
2024/2/22,183.5035095,177.8828888,174.5800018,143.4043884,103.5467758,5087.029785
2024/2/23,181.6622162,178.7767944,174.9900055,143.2750244,104.3302689,5088.799805
2024/2/26,180.308609,178.1646423,174.7299957,136.9154205,103.314621,5069.529785
2024/2/27,181.771698,178.2521057,173.5399933,138.2191925,103.111496,5078.180176
2024/2/28,180.5673828,179.1557617,173.1600037,135.7310791,101.5058212,5069.759766
2024/2/29,179.9005585,180.788147,176.7599945,137.8011932,100.5675659,5096.27002
2024/3/1,178.8156586,180.0399475,178.2200012,136.4874573,101.1962967,5137.080078
2024/3/4,174.2771149,181.3905792,177.5800018,132.7154999,100.2580414,5130.950195
2024/3/5,169.3204803,183.2076111,174.1199951,132.0387268,101.0995636,5078.649902
2024/3/6,168.3251953,184.1598358,173.5099945,130.7747498,101.8733826,5104.759766
2024/3/7,168.2057495,182.5468445,176.8200073,133.7406006,102.7922974,5157.359863
2024/3/8,169.9276123,182.8869476,175.3500061,134.765686,103.6048126,5123.689941
2024/3/11,171.9381409,182.9549561,171.9600067,137.0149384,103.7595673,5117.939941
2024/3/12,172.415863,184.4610443,175.3899994,137.8409882,103.8659668,5175.27002
2024/3/13,170.3257599,185.9574127,176.5599976,139.1248322,105.1911392,5165.310059
2024/3/14,172.1869659,182.644043,178.75,142.4191132,104.0497513,5150.47998
2024/3/15,171.8087311,184.90802,174.4199982,140.5082245,104.3496094,5117.089844
2024/3/18,172.9035797,187.2011566,174.4799957,146.9773254,102.908371,5149.419922
2024/3/19,175.2524872,188.299118,175.8999939,146.3303833,101.8153534,5178.509766
2024/3/20,177.8303223,190.7671661,178.1499939,148.0322723,102.9373856,5224.620117
2024/3/21,170.564621,193.4197998,178.1499939,146.8977203,102.2022629,5241.529785
2024/3/22,171.4703522,191.0489349,178.8699951,150.0526123,101.3897476,5234.180176
2024/3/25,170.0470734,189.2999573,179.7100067,149.3559418,101.6025543,5218.189941
2024/3/26,168.9124146,190.1841583,178.3000031,149.9530792,101.8733826,5203.580078
2024/3/27,172.4954987,193.8667755,179.8300018,150.1521149,102.5504761,5248.490234
2024/3/28,170.6741028,194.6246796,180.3800049,150.2118378,102.7245865,5254.350098
2024/4/1,169.2309113,193.3032074,180.9700012,154.7501678,102.4827652,5243.77002
2024/4/2,168.0465088,193.2254944,180.6900024,153.8245697,101.1672745,5205.810059
2024/4/3,168.8527069,192.6813354,182.4100037,154.1828461,100.7029877,5211.490234
2024/4/4,168.0266113,191.2153473,180,149.8137512,101.6605835,5147.209961
2024/4/5,168.7830353,192.9745483,185.0700073,151.7743683,99.6583252,5204.339844
2024/4/8,167.6583557,193.9812012,185.1900024,154.113205,99.61963654,5202.390137
2024/4/9,168.8726044,192.6813354,185.6699982,155.8548584,100.2386932,5209.910156
2024/4/10,166.9914856,191.0394287,185.9499969,155.3970642,99.29076385,5160.640137
2024/4/11,174.2173615,191.0003357,189.0500031,158.6514893,100.0162201,5199.060059
2024/4/12,175.7202759,178.6468201,186.1300049,156.9794922,98.36218262,5123.410156
2024/4/15,171.878418,178.7445526,183.6199951,154.1231537,97.64639282,5061.819824
2024/4/16,168.5839844,176.7019348,183.3200073,153.6653137,97.53032684,5051.410156
2024/4/17,167.2104645,175.9982758,181.2799988,154.7302399,99.3681488,5022.209961
2024/4/18,166.2549591,177.1417542,179.2200012,155.2676849,98.61367035,5011.120117
2024/4/19,164.2245483,181.5886078,174.6300049,153.3568115,100.7320023,4967.22998
2024/4/22,165.0606232,185.1167908,177.2299957,155.5363922,102.9000015,5010.600098
2024/4/23,166.1156158,187.7849121,179.5399933,157.5069733,103.0100021,5070.549805
2024/4/24,168.2256775,188.703598,176.5899963,158.3728333,103.0299988,5071.629883
2024/4/25,169.091568,188.9870148,173.6699982,155.2577209,101.4300003,5048.419922
2024/4/26,168.5043488,189.1043091,179.6199951,171.1318207,101.3399963,5099.959961
2024/4/29,172.6846161,188.8990631,180.9600067,165.3594208,101.6100006,5116.169922
2024/4/30,169.5295258,187.3939819,175,162.0054626,100.5999985,5035.689941
2024/5/1,168.5043488,187.5112457,179,163.0803223,99.65000153,5018.390137
2024/5/2,172.2168274,187.3157654,184.7200012,165.8271942,101.1399994,5064.200195
2024/5/3,182.5181732,186.1918488,186.2100067,166.4442444,101.1999969,5127.790039
2024/5/6,180.8560486,187.6480713,188.6999969,167.3001556,100.5999985,5180.740234
2024/5/7,181.5427856,187.4037476,188.7599945,170.4351501,101.1999969,5187.700195
2024/5/8,181.8811798,191.2153473,188,168.5740509,103.5400009,5187.669922
2024/5/9,183.7026062,193.023407,189.5,169.1513062,104.4400024,5214.080078
2024/5/10,182.4368439,194.2646332,187.4799957,167.8475189,105.0500031,5222.680176
2024/5/13,185.6560211,194.2255249,186.5700073,168.3351898,104.3899994,5221.419922
2024/5/14,186.8021698,196.9424896,187.0700073,169.52948,104.2799988,5246.680176
2024/5/15,189.0845184,197.5289154,185.9900055,171.6891479,105.4899979,5308.149902
2024/5/16,189.2041016,197.8807526,183.6300049,173.3512115,105.4700012,5297.100098
2024/5/17,189.2339935,200.1481628,184.6999969,175.2222748,105.8000031,5303.27002
2024/5/20,190.4000854,191.1469269,183.5399933,176.0781708,105.8700027,5308.129883
2024/5/21,191.7057037,194.9976196,183.1499939,177.0037689,104.6699982,5321.410156
2024/5/22,190.2605438,193.8150482,183.1300049,175.5407562,103.9400024,5307.009766
2024/5/23,186.2540131,192.4565582,181.0500031,172.7242126,101.4899979,5267.839844
2024/5/24,189.3436279,196.1606598,180.75,174.1573639,101.1500015,5304.720215
2024/5/28,189.3535919,194.9780731,182.1499939,175.5606384,100.5100021,5306.040039
2024/5/29,189.6525879,193.6195831,182.0200043,175.0630188,99.69000244,5266.950195
2024/5/30,190.6492462,194.8119354,179.3200073,171.2910614,103.8399963,5235.47998
2024/5/31,191.6060181,198.0371246,176.4400024,171.6791992,106.3000031,5277.509766
2024/6/3,193.3800659,197.2454987,178.3399963,172.3460236,107.5,5283.399902
2024/6/4,193.6990051,194.6457977,179.3399963,172.9630585,109.9000015,5291.339844
2024/6/5,195.2138977,192.7888489,181.2799988,174.5753632,109.4100037,5354.029785
2024/6/6,193.8285522,192.4467773,185,175.8890839,110.3099976,5352.959961
2024/6/7,196.2304688,195.4178925,184.3000031,173.6298828,109.0100021,5346.990234
2024/6/10,192.473114,195.0855865,187.0599976,174.3771515,106.8000031,5360.790039
2024/6/11,206.4561005,189.9545746,187.2299957,175.9813385,105.2200012,5375.319824
2024/6/12,212.3562927,187.1887207,186.8899994,177.14711,105.8300018,5421.029785
2024/6/13,213.5223846,189.270462,183.8300018,174.5266266,106.6299973,5433.740234
2024/6/14,211.778244,189.3877258,183.6600037,176.1507416,106.75,5431.600098
2024/6/17,215.9442291,190.5605164,184.0599976,176.5991211,106.9599991,5473.22998
2024/6/18,213.5721893,192.5347443,182.8099976,174.4568634,107.2200012,5487.029785
2024/6/20,208.9776459,194.1669006,186.1000061,175.6624908,106.1999969,5473.169922
2024/6/21,206.7949829,191.8506165,189.0800018,178.9804688,104.9199982,5464.620117
2024/6/24,207.4427948,194.3721313,185.5700073,178.5719452,105.8799973,5447.870117
2024/6/25,208.3696899,193.5804901,186.3399963,183.3645477,105.2600021,5469.299805
2024/6/26,212.5356903,192.9549866,193.6100006,183.2151031,103.5599976,5477.899902
2024/6/27,213.382843,194.6555481,197.8500061,184.739563,102.4800034,5482.870117
2024/6/28,209.9144745,197.6755066,193.25,181.491333,102.4499969,5460.47998
2024/7/1,216.0239563,200.7932129,197.1999969,182.3283081,101.4599991,5475.089844
2024/7/2,219.5321655,204.0966187,200,184.5701904,102.3899994,5509.009766
2024/7/3,220.8078766,203.9597778,197.5899963,185.1480713,102.7399979,5537.02002
2024/7/5,225.5818329,201.2572021,200,189.9108124,103.5699997,5567.189941
2024/7/8,227.0568848,201.630661,199.2899933,188.3464661,103.1900024,5572.850098
2024/7/9,227.9139862,204.048233,199.3399963,188.2966461,102.9400024,5576.97998
2024/7/10,232.199585,204.2152863,199.7899933,190.488678,103.5400009,5633.910156
2024/7/11,226.807724,203.8713226,195.0500031,184.8989868,104.1699982,5584.540039
2024/7/12,229.7677612,201.4046173,194.4900055,184.4008026,105.6100006,5615.350098
2024/7/15,233.6148376,206.4264832,192.7200012,185.8555145,103.75,5631.220215
2024/7/16,234.033432,209.9348907,193.0200043,183.2549438,103.6600037,5667.200195
2024/7/17,228.113327,213.1288147,187.9299927,180.3654327,105.9199982,5588.27002
2024/7/18,223.4290619,206.3576813,183.75,177.0474854,105.8300018,5544.589844
2024/7/19,223.5586243,206.1611328,183.1300049,177.0175781,104.9700012,5505
2024/7/22,223.2098236,206.6524963,182.5500031,181.0130768,106.5999985,5564.410156
2024/7/23,224.2562866,206.7016449,186.4100037,181.1326447,105.0999985,5555.740234
2024/7/24,217.8079681,204.9916534,180.8300018,172.0057831,104.7600021,5427.129883
2024/7/25,216.7614899,205.0702667,179.8500061,166.6751251,100.0100021,5399.220215
2024/7/26,217.2299194,208.5787048,182.5,166.3961334,99.63999939,5459.100098
2024/7/29,217.5089722,207.212677,183.1999969,168.9169922,99.20999908,5463.540039
2024/7/30,218.0670929,211.4778137,181.7100067,169.6742249,100.1299973,5436.439941
2024/7/31,221.3361053,209.1290436,186.9799957,170.919693,100.9899979,5522.299805
2024/8/1,217.6285553,204.3725433,184.0700073,170.1425323,100.8799973,5446.680176
2024/8/2,219.1235504,195.7046814,167.8999939,166.057373,104.3499985,5346.560059
2024/8/5,208.5690308,191.5378113,161.0200043,158.6741638,102.2600021,5186.330078
2024/8/6,206.5358582,196.8839722,161.9299927,157.7176361,102.6500015,5240.029785
2024/8/7,209.1171722,196.9429321,162.7700043,158.3652802,102.8799973,5199.5
2024/8/8,212.5954895,200.5398102,165.8000031,161.4441071,102.8899994,5319.310059
2024/8/9,215.515686,202.2498016,166.9400024,163.0781708,102.8099976,5344.160156
